epoch:,0,vrand:,0.7205012340437584,vinfo:,0.9019522058614671,loss,0.5151814497434176
epoch:,1,vrand:,0.8415137661581813,vinfo:,0.9516127523079785,loss,0.4034921985406142
epoch:,2,vrand:,0.9269500810979793,vinfo:,0.9651823771908635,loss,0.3520988088387709
epoch:,3,vrand:,0.9378766773250756,vinfo:,0.969833876061277,loss,0.3184877106776604
epoch:,4,vrand:,0.9389169706931376,vinfo:,0.9702943175550672,loss,0.2931130322126242
epoch:,5,vrand:,0.9287766532927624,vinfo:,0.9707558255335448,loss,0.2720726430416107
epoch:,6,vrand:,0.9408867112544888,vinfo:,0.9705759839885649,loss,0.25396010967401356
epoch:,7,vrand:,0.9731701252303526,vinfo:,0.9770976381815235,loss,0.2424731976710833
epoch:,8,vrand:,0.9485419120330493,vinfo:,0.9729475217116453,loss,0.23123001937682813
epoch:,9,vrand:,0.93188959985356,vinfo:,0.9720963448003023,loss,0.2196497114805075
epoch:,10,vrand:,0.9386593598436596,vinfo:,0.970868392451511,loss,0.21244641221486604
epoch:,11,vrand:,0.9121878796869002,vinfo:,0.9720298541035554,loss,0.20565824210643768
epoch:,12,vrand:,0.9608231018936072,vinfo:,0.977462019512848,loss,0.19617804541037634
epoch:,13,vrand:,0.9550554613849181,vinfo:,0.9757408258945774,loss,0.191773656469125
epoch:,14,vrand:,0.9377666032485152,vinfo:,0.9755183997023534,loss,0.18278266948003036
epoch:,15,vrand:,0.9159668281981688,vinfo:,0.9696377909776919,loss,0.17851513968064234
epoch:,16,vrand:,0.9610860905818861,vinfo:,0.9761003578856077,loss,0.17213161748189193
epoch:,17,vrand:,0.9375869797792283,vinfo:,0.9745906942517365,loss,0.16552971876584566
epoch:,18,vrand:,0.9398007447113266,vinfo:,0.972631171068256,loss,0.1605104013131215
epoch:,19,vrand:,0.7750777310832371,vinfo:,0.9433084000580687,loss,0.15714342433672684
epoch:,20,vrand:,0.8473211776196672,vinfo:,0.9526949581905292,loss,0.15590288318120515
epoch:,21,vrand:,0.754167345685145,vinfo:,0.9452231602926051,loss,0.15698799720177284
epoch:,22,vrand:,0.9036049340045873,vinfo:,0.9690253438278328,loss,0.1511885535258513
epoch:,23,vrand:,0.8846670439578134,vinfo:,0.9657135679069476,loss,0.15258269470471603
epoch:,24,vrand:,0.9175495950227296,vinfo:,0.9718548617965096,loss,0.14489121735095978
epoch:,25,vrand:,0.9389558690431382,vinfo:,0.9755464683142694,loss,0.13774899393320084
epoch:,26,vrand:,0.9820365995792126,vinfo:,0.9836373952242223,loss,0.13521927136641282
epoch:,27,vrand:,0.9525926461359522,vinfo:,0.9777478843540738,loss,0.13526757348042268
epoch:,28,vrand:,0.9226396234899952,vinfo:,0.9748355344399264,loss,0.13486947749669737
epoch:,29,vrand:,0.9157133169222057,vinfo:,0.9736563354005824,loss,0.13634829910901877
epoch:,30,vrand:,0.9327072063724181,vinfo:,0.971735940290017,loss,0.130663201212883
epoch:,31,vrand:,0.9050346851527443,vinfo:,0.965181986961646,loss,0.13052421120496896
epoch:,32,vrand:,0.8383763547765207,vinfo:,0.9525992386814369,loss,0.13081630548605552
epoch:,33,vrand:,0.9149213650642469,vinfo:,0.9721573673738945,loss,0.1268028307419557
epoch:,34,vrand:,0.942465032313418,vinfo:,0.978105663665947,loss,0.12033955007791519
epoch:,35,vrand:,0.9379198123988438,vinfo:,0.9756876252505091,loss,0.11729823454068257
epoch:,36,vrand:,0.8944865125399248,vinfo:,0.9683500682323173,loss,0.1171150213250747
epoch:,37,vrand:,0.8822086576793684,vinfo:,0.9613725876959072,loss,0.1110385455764257
epoch:,38,vrand:,0.9042401040499932,vinfo:,0.9701288837817691,loss,0.11180013017012523
epoch:,39,vrand:,0.8996984155629132,vinfo:,0.9703440225095743,loss,0.10830286087898108
